userindex,feature,score
45,awards,-0.1429255858656957
45,apartment,-0.14559055728614567
45,lighting,-0.14563362129421253
45,slob,-0.14567921342024975
45,guitar,-0.14601519055496365
45,adventure,-0.14606803517606765
45,nominations,-0.14820301935754127
45,parks,-0.1488034992349262
45,tmean,-0.1489379788384301
45,plotholes,-0.1494591556239213
45,fiance,-0.15252031612070008
45,production,-0.15278459298685199
45,performers,-0.15281534321419044
45,sjob,-0.15321961904278378
45,actionfilms,-0.1534275159874661
45,villain,-0.15342982408623107
45,villains,-0.15496642756205314
45,underdog,-0.1559247737544343
45,snippets,-0.15630430283317492
45,visuals,-0.15657078720777046
45,percussion,-0.15669371987988523
45,leather,-0.15680267202401754
45,rewind,-0.15716628091790835
45,heroine,-0.1578065388319398
45,diamond,-0.15838838422322543
45,suspense,-0.15841531782782603
45,childs,-0.15910118610460086
45,storytelling,-0.15946622890389178
45,musicvideo,-0.15977481871172985
45,wardrobe,-0.16011438310433873
45,settings,-0.1607335171963866
45,drawer,-0.1610865967268263
45,blockbuster,-0.161307659911387
45,productiondesign,-0.16151972876841386
45,spotter,-0.16173774176922298
45,teaser,-0.16177568861805441
45,missiles,-0.1619354193976567
45,gags,-0.16212466186069158
45,hamradio,-0.1635335788603582
45,backdrops,-0.16404013336061068
45,stares,-0.16492132754480987
45,heist,-0.1661673021576233
45,slapstick,-0.16622151646516686
45,actionmovies,-0.16641767446238825
45,runtime,-0.16647635068664987
45,footballplayer,-0.16671566460717224
45,protagonists,-0.1676808176535613
45,payoff,-0.1683011867545406
45,mansion,-0.1683488717705593
45,careerwoman,-0.16860137122271746
45,gum,-0.16868516278464352
45,seventies,-0.16909564506262953
45,prom,-0.1693819677641077
45,vocals,-0.1694929996526568
45,peroxide,-0.1699156985797401
45,tpay,-0.172183222111076
45,teen,-0.17229740698780044
45,loveinterest,-0.17249947336197674
45,cockroach,-0.17347212055092381
45,halfhour,-0.17401969770115466
45,screens,-0.17490462166443715
45,drums,-0.17545154782796463
45,horrormovie,-0.1756121333764163
45,violins,-0.17586142132187182
45,slapstickstooge,-0.17607344889771293
45,sciencefiction,-0.17689728708778282
45,squeak,-0.17714209869464154
45,embarrassments,-0.177297225210453
45,horrorfans,-0.17819192248649957
45,subplots,-0.17861506756507944
45,actionmovie,-0.17883001704319545
45,stunts,-0.17893766678420103
45,flutes,-0.17949525522417087
45,haunting,-0.1800844153626771
45,assassination,-0.1803262826322044
45,blooperreel,-0.18150070209951097
45,assailants,-0.1817530334833031
45,datemovie,-0.18192328257358165
45,sequels,-0.1833685459634216
45,cameraangles,-0.1833697147276354
45,teammember,-0.18359230078512231
45,tracks,-0.1836551024623686
45,everyones,-0.18389899869825999
45,stringarrangements,-0.1839361840204516
45,toilethumour,-0.18394204774393036
45,backstabbing,-0.18520476739360547
45,sitcom,-0.18544865345222272
45,monologues,-0.18581847183772363
45,assassins,-0.1862957569887479
45,comictiming,-0.18684640397276822
45,guys,-0.18727264324068704
45,wifes,-0.18764876651425935
45,assistant,-0.1877267257021058
45,charactercomedy,-0.18889314803736604
45,sparkle,-0.18989167638763407
45,passengers,-0.19236808413992063
45,mutants,-0.19331175819243127
45,lasagne,-0.19358693213809036
45,nanny,-0.1942542472572766
45,wrestlers,-0.19433084798207562
45,sountrack,-0.19446382507384194
45,outfits,-0.19451281832060713
45,palette,-0.1957622295371957
45,stoner,-0.19578847488364298
45,crypts,-0.19668243365508975
45,baddie,-0.19729881560487578
45,stoners,-0.19791539507307065
45,genres,-0.19829155950498034
45,fathers,-0.19851381428570633
45,stalker,-0.19970638138343166
45,sfilms,-0.20069038427478905
45,themepark,-0.20110977681660935
45,hairdos,-0.20399655210950593
45,sexscenes,-0.2051730294819444
45,escapades,-0.2079867400578114
45,pepper,-0.20802311020930686
45,enforcer,-0.20928303356679306
45,horrorfilms,-0.21092574994015578
45,charm,-0.21209537244901278
45,downside,-0.21229088829602466
45,detective,-0.2230059714950695
46,performance,0.57139379043827
46,wi,0.5316264349982377
46,familyfilm,0.5203305554452368
46,specialeffects,0.5112208873666831
46,actor,0.5033247634650598
46,acting,0.4953405566841923
46,smells,0.49412570461610716
46,star,0.4882515909466997
46,ending,0.4776197078209039
46,performances,0.47614602512857973
46,stunt,0.4688661972173016
46,cringe,0.4602561174568942
46,extras,0.45856486760864534
46,soundtrack,0.45783514077723986
46,scenery,0.4488307571435417
46,cast,0.4420951392524093
46,storyline,0.441581305957927
46,comedy,0.4385065694962159
46,movies,0.4364124815819106
46,actors,0.43343731558739385
46,isnt,0.43320308473424973
46,chemistry,0.43214125563024086
46,actress,0.4184505530029894
46,viewing,0.4182216588898414
46,movie,0.4091588222953967
46,director,0.40286772586113484
46,films,0.4024534307594817
46,arent,0.40103827149549875
46,casting,0.3903417791322036
46,viewers,0.38617355437788015
46,snothing,0.3786098423599693
46,werent,0.3765640149978733
46,plot,0.37416956824758585
46,directing,0.3599305105717221
46,scenes,0.35644840130493605
46,humour,0.34719539223552487
46,genre,0.34358568638838227
46,reviews,0.33543743272505977
46,screen,0.33056774749285434
46,rating,0.3293610058984724
46,actionsequences,0.32921156435271537
46,characters,0.3232718969606072
46,script,0.3219229221458192
46,zombie,0.32062040677709036
46,video,0.3200356791755262
46,chickflick,0.3176009932998002
46,tlook,0.31433796209977594
46,explosions,0.30420016991795773
46,animation,0.29969664755677294
46,actionscenes,0.29599271174788866
46,moments,0.2868474720128871
46,screenplay,0.28641932887873833
46,horror,0.28578841045600745
46,thriller,0.2855036397701639
46,tfeel,0.2850392624666622
46,trailer,0.28423222494733547
46,landlady,0.282230935353999
46,character,0.28032771943152013
46,romance,0.2766980111532351
46,screenpresence,0.2752627887409361
46,budget,0.27223216795677274
46,motionpicture,0.26986641247780985
46,fightscenes,0.2647589238360325
46,comedies,0.2522706441670698
46,fairytale,0.24971905606972628
46,menus,0.2478324986251486
46,bond,0.2475760381566074
46,hero,0.2461511334389483
46,tanything,0.24539853178480903
46,characterisation,0.24508953613892864
46,backstories,0.24471418146240476
46,watch,0.22968473852809002
46,actresses,0.22776196635971202
46,fans,0.2243701999513107
46,twists,0.2148093134685476
46,audiences,0.21180701584328165
46,passenger,0.21122733389906095
46,scene,0.21085772812531361
46,mothers,0.2101973863765993
46,prince,0.20834984515356464
46,subtitles,0.20681257483066307
46,comedymoments,0.20286408437689302
46,crude,0.20099068630318312
46,shenanigans,0.19997248286706754
46,roles,0.19151372078619988
46,turns,0.1910737202553564
46,disc,0.1818878473641008
46,broadway,0.17929358994544609
46,cinemas,0.17770287641331667
46,directors,0.17706571821596445
46,comedyfilm,0.17393524064261134
46,cinemagoers,0.17111956510412252
46,producer,0.1652518602354504
46,instalment,0.1585073699210719
46,slife,0.15429803483091048
46,celebrities,0.14745452315627283
46,disk,0.14602245735562147
46,menace,0.14270178165308933
46,score,0.14175965141202435
46,fare,0.1386239206177305
46,credits,0.12841043527734214
46,plots,0.127554402696253
46,dolby,0.12356892348665666
46,moving,0.11607474580883564
46,truck,0.11484240174312915
46,semi,0.11446900695929602
46,nudity,0.11406949870396066
46,bonus,0.1139502665993894
46,laughs,0.10751032664756943
46,mom,0.1049040935212075
46,tension,0.10472463545797556
46,sexreferences,0.10211392645604472
46,hit,0.1014858498398491
46,vampire,0.10060580728922758
46,robot,0.10033234989742273
46,tsound,0.0915058026530261
46,strings,0.09055020280439297
46,childrens,0.08947839977864036
46,wizards,0.08812835660054963
46,sequences,0.08639806247216453
46,cameras,0.08597782445378843
46,studios,0.07983909655804705
46,storm,0.07978848958316964
46,synopsis,0.07893632608993062
46,lacklustre,0.07735407070124545
46,wasnt,0.07718807444252723
46,sororityhouse,0.07681634380562763
46,jack,0.07579306924028562
46,horrorfilm,0.07531835748654381
46,hollywood,0.07195742805414379
46,screentime,0.07066627954183319
46,franchise,0.06699325346141727
46,thalf,0.06643015647756867
46,haircut,0.0649101248803376
46,comicrelief,0.06256001285930818
46,slook,0.06245838816824317
46,gadgets,0.059592210224859554
46,delivery,0.05801182657346887
46,fives,0.057407123166318186
46,mannerisms,0.052920444577292336
46,accent,0.05165281644092168
46,sboss,0.04927506770748463
46,twist,0.048726562484051494
46,moneys,0.04754328462066726
46,clips,0.04517271247783117
46,studio,0.04512193596585856
46,daughters,0.04155450965438151
46,choc,0.04066970785087842
46,pace,0.04014416915704694
46,plotline,0.03929986356864368
46,giggles,0.038129715402346886
46,screams,0.037795283112839695
46,timing,0.03636258133777076
46,brass,0.03491650065526053
46,beau,0.03408424129919824
46,rundown,0.03398473875219288
46,camera,0.03212386281520685
46,piano,0.031808916907138385
46,attentionspan,0.031710828849474626
46,trademark,0.030305340242392897
46,actionfilm,0.029084395703549926
46,popcorn,0.024259337687491334
46,tshow,0.022188050355454236
46,woodwinds,0.021572710149961927
46,rent,0.019656480749580096
46,trailers,0.017986299276475215
46,padding,0.01576046398109554
46,geek,0.013985176403909838
46,cinematography,0.009161130178830523
46,motifs,0.004198827395754057
46,sceneselection,0.0039152004583937194
46,sbusiness,9.205471105246388E-4
46,watching,8.661069582470704E-4
46,filmchoice,-0.0020192445356467525
46,couldnt,-0.002090120246308419
46,productions,-0.0023001176177725735
46,shots,-0.0030798981645933365
46,discversion,-0.004215232764672477
46,billionaire,-0.007229459740700217
46,wrestling,-0.007761615293661622
46,specialfeatures,-0.007868490302391618
46,comics,-0.007935316882058147
46,pirateradio,-0.010164913701132539
46,outtakes,-0.014191876839890982
46,leadcharacter,-0.0143436052983541
46,awards,-0.016339635486884885
46,slob,-0.020669946384258286
46,lighting,-0.02129190740703621
46,apartment,-0.021744145663578823
46,guitar,-0.022180714328478762
46,adventure,-0.023482110431101155
46,plotholes,-0.027155205351148015
46,nominations,-0.0278105948274652
46,parks,-0.028513034074250376
46,tmean,-0.029724646470427357
46,fiance,-0.03719314571790561
46,production,-0.037633140335562615
46,performers,-0.0382622856809921
46,villain,-0.039804705838895615
46,sjob,-0.040243440625988
46,actionfilms,-0.0408733626118466
46,villains,-0.04233453228787923
46,underdog,-0.04267722489858278
46,snippets,-0.044739340780198006
46,leather,-0.04554463749051485
46,percussion,-0.0461780507214509
46,visuals,-0.04623481853454128
46,rewind,-0.04763278846755667
46,diamond,-0.04851097684341643
46,heroine,-0.04868607736884209
46,suspense,-0.05105564954322492
46,childs,-0.05133507205455273
46,storytelling,-0.05147677070564485
46,musicvideo,-0.05268964039408869
46,wardrobe,-0.05311305745551617
46,settings,-0.05470266362482526
46,productiondesign,-0.05613078426174903
46,blockbuster,-0.05619402595316264
46,drawer,-0.05716933558567408
46,missiles,-0.057924920108606365
46,spotter,-0.0580173882544015
46,teaser,-0.058045648529038985
46,gags,-0.058064783159275796
46,hamradio,-0.060722678235052396
46,backdrops,-0.062433058210797865
46,stares,-0.06349792274164504
46,slapstick,-0.06574681448353872
46,heist,-0.06668578002411335
46,runtime,-0.0676311024697146
46,footballplayer,-0.06790529352001931
46,actionmovies,-0.0679185019232176
46,protagonists,-0.07027529627133103
46,payoff,-0.07114427152371133
46,careerwoman,-0.07150808035509745
46,mansion,-0.07172672870311289
46,gum,-0.0717380823318286
46,prom,-0.0732260681336549
46,vocals,-0.07336713571700412
46,seventies,-0.07434898703667056
46,peroxide,-0.07505115008223082
46,tpay,-0.08036653066031182
46,teen,-0.08042607865663645
46,loveinterest,-0.08046670622197907
46,cockroach,-0.08229494335952198
46,halfhour,-0.08397744847606298
46,screens,-0.08589791871168159
46,drums,-0.0864027357422697
46,violins,-0.08772309783663518
46,horrormovie,-0.08822292444093605
46,slapstickstooge,-0.08826521520748146
46,sciencefiction,-0.0898934681940377
46,squeak,-0.09109429479875067
46,embarrassments,-0.09162396806264159
46,horrorfans,-0.09301487101629727
46,stunts,-0.09445689988451259
46,subplots,-0.09452381829130316
46,flutes,-0.09464987122614268
46,actionmovie,-0.09581468346449803
46,haunting,-0.09670426165375753
46,assassination,-0.09833146691258232
46,blooperreel,-0.09855518742456873
46,assailants,-0.10097302561763444
46,datemovie,-0.10222902082738644
46,sequels,-0.10384261915209797
46,teammember,-0.1043577690741683
46,cameraangles,-0.10444414190545506
46,toilethumour,-0.10528764431644788
46,stringarrangements,-0.10554509199973244
46,tracks,-0.10591815714809757
46,backstabbing,-0.10761694540912439
46,everyones,-0.10798471443346569
46,sitcom,-0.10843498960413456
46,monologues,-0.11046331940274573
46,assassins,-0.11091487476664696
46,comictiming,-0.11212848810529788
46,guys,-0.11305016493064185
46,wifes,-0.11376331251133895
46,assistant,-0.11384068288780641
46,charactercomedy,-0.11592851721831884
46,sparkle,-0.11843733350084915
46,passengers,-0.1246946293227583
46,mutants,-0.12610889991504354
46,lasagne,-0.12700386675221065
46,nanny,-0.12727030483546864
46,wrestlers,-0.12769682431109988
46,sountrack,-0.1287055882794104
46,outfits,-0.12899966007462182
46,palette,-0.1308948889681501
46,stoner,-0.1317551314814313
46,crypts,-0.13260763180645507
46,baddie,-0.13504625949006127
46,stoners,-0.13616809755003811
46,genres,-0.13635624789120532
46,fathers,-0.13731983913758733
46,stalker,-0.13995337500676283
46,sfilms,-0.14193207194876067
46,themepark,-0.14301208965362433
46,hairdos,-0.14936841884466995
46,sexscenes,-0.15177173710692934
46,escapades,-0.15820387900960461
46,pepper,-0.15827848525474136
46,enforcer,-0.16039565666443423
46,horrorfilms,-0.16477635863812637
46,charm,-0.16629758687587223
46,downside,-0.16729348273065855
46,detective,-0.1906095093937466
47,performance,0.051738833733867395
47,familyfilm,0.03648885603970076
47,specialeffects,0.031493063802650934
47,acting,0.024934046062755122
47,wi,0.024136959011090198
47,smells,0.023074354555133514
47,actor,0.022334010839822616
47,stunt,0.019198174404114587
47,performances,0.01790810780885843
47,ending,0.016660398793902242
47,star,0.015853834289903834
47,soundtrack,0.015405692419264871
47,extras,0.013397895860732034
47,cringe,0.011386940580318139
47,scenery,0.0067395960486835715
47,movies,0.0061141135762710075
47,cast,0.004404003096640463
47,chemistry,0.003817495740314425
47,comedy,0.003551727735261967
47,storyline,0.003242951417731843
47,actress,0.002080425234874561
47,isnt,0.001872040759352378
47,viewing,0.0010419548578203819
47,actors,-4.05124608708729E-4
47,arent,-0.004976160746557351
47,movie,-0.007066351783729163
47,films,-0.00849495230506761
47,viewers,-0.01533624992325991
47,casting,-0.015554462450080492
47,werent,-0.01870572945897947
47,plot,-0.01970987998262444
47,directing,-0.021819428194277096
47,humour,-0.0239388506247743
47,scenes,-0.02743309316888823
47,snothing,-0.029202255599955873
47,reviews,-0.029679675499578867
47,screen,-0.032493448421828164
47,actionsequences,-0.03371666412902788
47,genre,-0.03408270348950607
47,rating,-0.03765917890228934
47,chickflick,-0.03814173622045816
47,script,-0.04323998465504311
47,tlook,-0.04442850325461284
47,animation,-0.046535914536213224
47,characters,-0.04709139364153811
47,video,-0.04763216398137737
47,zombie,-0.048316890319492684
47,explosions,-0.048919149960539504
47,actionscenes,-0.050164361657856454
47,moments,-0.05170958586787394
47,trailer,-0.05234205538506734
47,landlady,-0.05289405488891266
47,horror,-0.05341757380254472
47,screenpresence,-0.054165907059596535
47,thriller,-0.05419250743519016
47,tfeel,-0.05429979345613384
47,character,-0.05440615639068794
47,romance,-0.055991172229190755
47,screenplay,-0.05889852559510675
47,fightscenes,-0.060512356908223264
47,motionpicture,-0.06055029783689428
47,tanything,-0.062246774662326226
47,comedies,-0.06367618611749615
47,characterisation,-0.06509441012531475
47,menus,-0.06747512931485686
47,bond,-0.06988708473490035
47,backstories,-0.06996631554023303
47,budget,-0.0705005312813006
47,hero,-0.07110836919628213
47,fans,-0.07248173184947101
47,director,-0.07273032877340432
47,turns,-0.0748806283577414
47,watch,-0.07498362343906989
47,fairytale,-0.07667297437074563
47,twists,-0.07865057619128954
47,audiences,-0.07884097951645283
47,actresses,-0.07966736784196857
47,subtitles,-0.08090401258735064
47,prince,-0.08114802793909984
47,scene,-0.0811771665202056
47,shenanigans,-0.08477649481093275
47,comedymoments,-0.08497550014916144
47,passenger,-0.08515575034243497
47,crude,-0.0851723873780929
47,mothers,-0.0859820469636706
47,directors,-0.09312743681890293
47,cinemas,-0.09400425303960167
47,disc,-0.09492385625818639
47,cinemagoers,-0.09647009064685955
47,roles,-0.09675808099448246
47,producer,-0.09832982015719383
47,instalment,-0.09845472820370416
47,comedyfilm,-0.09910476690593178
47,dolby,-0.1008702517210083
47,slife,-0.10139033657778071
47,disk,-0.10350633519222557
47,broadway,-0.10438918917328147
47,menace,-0.10441861425591956
47,score,-0.10495589370299163
47,comicrelief,-0.10802114449488645
47,celebrities,-0.10869780938216886
47,credits,-0.11034855647828617
47,plots,-0.11050233520445268
47,choc,-0.11108109276661951
47,sororityhouse,-0.11141811260635537
47,robot,-0.11296438507295367
47,fare,-0.11367432507441916
47,moving,-0.11433304498381305
47,semi,-0.11606138620673645
47,bonus,-0.11774390850451039
47,nudity,-0.11833009157366395
47,laughs,-0.11978761382704436
47,slook,-0.11995957722378045
47,sexreferences,-0.12081664232917333
47,hit,-0.12097994751103308
47,mom,-0.12137865075060708
47,tsound,-0.12190558824377765
47,pace,-0.12192844217043336
47,vampire,-0.12204037875163332
47,cameras,-0.12345234210954734
47,sequences,-0.1238918128259533
47,childrens,-0.12401792073632442
47,strings,-0.12438419643514892
47,studios,-0.12453239050180642
47,tension,-0.1255602335007223
47,storm,-0.12761580411569645
47,horrorfilm,-0.12785021499306962
47,lacklustre,-0.12850546010873953
47,synopsis,-0.12991641105410887
47,hollywood,-0.13024754175404593
47,wasnt,-0.1308464160790487
47,thalf,-0.13105887826933926
47,franchise,-0.131637068142543
47,wizards,-0.13184578638212108
47,truck,-0.13251697806792556
47,jack,-0.13343526698965713
47,gadgets,-0.1337694848870727
47,screentime,-0.13384502513907293
47,accent,-0.13502844540548098
47,delivery,-0.13585418545441827
47,mannerisms,-0.1366506009301148
47,fives,-0.13749623602151045
47,sboss,-0.14094768375046465
47,moneys,-0.14225645177070018
47,twist,-0.14245603260417097
47,daughters,-0.14266847237643746
47,screams,-0.1426890701455654
47,giggles,-0.14278331646641212
47,timing,-0.14375570550214867
47,clips,-0.1437662958519323
47,brass,-0.1440802786953016
47,studio,-0.14419699653546109
47,haircut,-0.1443849796615208
47,piano,-0.1463928522928803
47,actionfilm,-0.14649116142881485
47,plotline,-0.14658805154581037
47,popcorn,-0.14661469428450027
47,beau,-0.14718981166210665
47,rundown,-0.14767585974616437
47,trademark,-0.1479226375012072
47,woodwinds,-0.1487685628344946
47,geek,-0.15042598484787587
47,tshow,-0.15043651343688497
47,attentionspan,-0.15107563065816865
47,rent,-0.15160340881165332
47,camera,-0.15220734645130227
47,trailers,-0.1536886777770588
47,padding,-0.15410782525819477
47,cinematography,-0.15592495649037402
47,couldnt,-0.15692777113100342
47,motifs,-0.15694139326931295
47,sceneselection,-0.15740942807394298
47,shots,-0.15831518277973688
47,filmchoice,-0.1588928067702245
47,billionaire,-0.1600317287710827
47,pirateradio,-0.16040141796538956
47,wrestling,-0.16112504810946257
47,specialfeatures,-0.16226816839647767
47,comics,-0.16234992541387117
47,sbusiness,-0.16250837653416317
47,outtakes,-0.16303537915238853
47,watching,-0.16412126891336976
47,awards,-0.16413259046482576
47,productions,-0.16435859238358258
47,leadcharacter,-0.16475048363786005
47,adventure,-0.16507757879224189
47,apartment,-0.16514658493737572
47,slob,-0.16534786355363915
47,guitar,-0.16553773487236292
47,plotholes,-0.16561432195945242
47,lighting,-0.16658112345606105
47,underdog,-0.16822023253605248
47,parks,-0.16920608510378815
47,nominations,-0.17003057851365008
47,performers,-0.17155230940516053
47,production,-0.17200929455762046
47,villain,-0.1721020694016016
47,fiance,-0.17304409179414432
47,villains,-0.17305933875904117
47,tmean,-0.17325603675724524
47,discversion,-0.17344452056123938
47,sjob,-0.17439670720311665
47,childs,-0.17519997367910087
47,rewind,-0.17539847759338897
47,snippets,-0.17562707995090154
47,diamond,-0.17569639551113564
47,percussion,-0.17622683049893148
47,wardrobe,-0.17658009639305922
47,leather,-0.1767339894095337
47,visuals,-0.17681024217528224
47,actionfilms,-0.17693388602691065
47,productiondesign,-0.1771745065899744
47,heroine,-0.1775689461449541
47,storytelling,-0.17822512313298933
47,suspense,-0.1783987817119116
47,hamradio,-0.1786077770390615
47,stares,-0.17862960421151602
47,blockbuster,-0.17871100719405486
47,musicvideo,-0.17927604889504342
47,missiles,-0.17971888779435957
47,settings,-0.17972900301042202
47,teaser,-0.17998394476783974
47,slapstick,-0.18023632056287636
47,gags,-0.18057412317087423
47,spotter,-0.18062984757557057
47,footballplayer,-0.18147476117149733
47,backdrops,-0.18151039659658497
47,runtime,-0.18253620479976662
47,gum,-0.18286070313539785
47,prom,-0.18314937230106187
47,heist,-0.1834713274215087
47,mansion,-0.1834932559796108
47,careerwoman,-0.1836656501189557
47,actionmovies,-0.18377037490128617
47,drawer,-0.1839034726020831
47,protagonists,-0.18460577305765072
47,seventies,-0.18476491346339796
47,payoff,-0.1858129130258088
47,loveinterest,-0.18647149605841118
47,peroxide,-0.18750649505756345
47,sciencefiction,-0.18827579577831016
47,tpay,-0.18930470069124256
47,vocals,-0.18967902456028402
47,cockroach,-0.1897348655375576
47,violins,-0.18977805774192652
47,halfhour,-0.19008408339494054
47,drums,-0.1904439529083534
47,horrormovie,-0.19044834371683134
47,teen,-0.19051572882072534
47,screens,-0.19101179600911344
47,slapstickstooge,-0.1914822880931567
47,embarrassments,-0.19165458817902614
47,squeak,-0.19193976586138187
47,subplots,-0.19202560152542394
47,horrorfans,-0.192481573452307
47,flutes,-0.19345441301155902
47,stunts,-0.19389531690699746
47,blooperreel,-0.19402676398313098
47,actionmovie,-0.19420666754116334
47,sequels,-0.19441020944829385
47,haunting,-0.19450977947774048
47,assassination,-0.1948229874287671
47,assailants,-0.19532492484808991
47,tracks,-0.19591549424018764
47,teammember,-0.19669659356298705
47,datemovie,-0.19681935232358883
47,backstabbing,-0.19713479521161364
47,sitcom,-0.19714075236704037
47,toilethumour,-0.19736246540812952
47,comictiming,-0.19826509386387303
47,monologues,-0.19827122698576344
47,cameraangles,-0.19835786143316458
47,charactercomedy,-0.19846195929109006
47,everyones,-0.19848764525701912
47,assassins,-0.19900499724640194
47,wifes,-0.20060289283451438
47,guys,-0.2013199171284603
47,stringarrangements,-0.20154450367152948
47,assistant,-0.2015935131434737
47,sparkle,-0.2016424828815715
47,passengers,-0.20225417791930456
47,wrestlers,-0.20270995669324424
47,crypts,-0.20408785260476875
47,nanny,-0.20434647131942316
47,stoner,-0.20477375598042052
47,lasagne,-0.20498802583833328
47,fathers,-0.20513589830415868
47,mutants,-0.20537127917772408
47,sountrack,-0.20575078407937003
47,stoners,-0.20596054819558324
47,outfits,-0.20672788899319505
47,genres,-0.20763771347527188
47,stalker,-0.20793519375774758
47,palette,-0.20816456409209025
47,baddie,-0.20868870070960674
47,sexscenes,-0.21144558402928887
47,sfilms,-0.21165842321632977
47,themepark,-0.2132404348911693
47,hairdos,-0.21387214100603924
47,enforcer,-0.2148578503552822
47,escapades,-0.2148615123682849
47,charm,-0.21738257034322597
47,pepper,-0.21802239881573235
47,downside,-0.2188091845494567
47,horrorfilms,-0.22495442235311594
47,detective,-0.2279805960022014
48,performance,0.27664840669163615
48,wi,0.24859362975118754
48,familyfilm,0.24359472701869528
48,specialeffects,0.23861381183124664
48,actor,0.2336075071734442
48,acting,0.2274169127851095
48,star,0.22531381845226905
48,smells,0.22179045939449438
48,ending,0.21608167061556988
48,performances,0.21218465163827832
48,stunt,0.20830661488103253
48,soundtrack,0.20482461665281887
48,cringe,0.2042396851728277
48,cast,0.19665442123820098
48,movies,0.19531861610643286
48,scenery,0.1939029855609249
48,chemistry,0.19165503496769465
48,storyline,0.1914381726808594
48,comedy,0.19115454967785112
48,isnt,0.1884758043437736
48,extras,0.18769546545236737
48,actors,0.18708135999298642
48,actress,0.17741945374194462
48,viewing,0.17418091279017006
48,movie,0.17332598618394968
48,arent,0.17127273413445032
48,films,0.168796723059764
48,werent,0.16854424922297379
48,casting,0.16156139484949245
48,viewers,0.15237548116209992
48,snothing,0.15191412278888528
48,plot,0.15047529822699013
48,director,0.14877429193952818
48,scenes,0.1386199076747096
48,directing,0.13652557052670505
48,humour,0.13422009211910624
48,genre,0.12778577092123355
48,reviews,0.1250844976380468
48,actionsequences,0.12274553599682736
48,rating,0.12164691573266823
48,screen,0.11984035785569547
48,script,0.11721791820685123
48,chickflick,0.11713318304747211
48,characters,0.11700724542832008
48,zombie,0.11418662254473522
48,video,0.11278530979459894
48,tlook,0.1084990083963775
48,explosions,0.10602013776859975
48,animation,0.10019802338637324
48,actionscenes,0.09996157709367781
48,tanything,0.09447087879535615
48,moments,0.09430421426008562
48,landlady,0.09355470391505954
48,trailer,0.09333626285788865
48,screenpresence,0.09186649666519414
48,screenplay,0.091580726658816
48,thriller,0.0911332765101574
48,character,0.09016426197463401
48,horror,0.08831823473870132
48,romance,0.08751812157172478
48,tfeel,0.08637611604716161
48,motionpicture,0.08362632817069005
48,budget,0.0815375728802511
48,fightscenes,0.07515697122126419
48,comedies,0.0714779325010052
48,fairytale,0.07089326668399276
48,backstories,0.06976211804314747
48,menus,0.0678963044174768
48,bond,0.06763991247790796
48,hero,0.0662215386410418
48,characterisation,0.0662119985794199
48,fans,0.05552722810377342
48,watch,0.054630813273669976
48,actresses,0.05390789877549412
48,twists,0.049812226755095834
48,audiences,0.04883020500514251
48,scene,0.04639776080384633
48,subtitles,0.04411887634596234
48,prince,0.04395477256910946
48,mothers,0.04256088348707443
48,passenger,0.04236344147220805
48,comedymoments,0.04098562555183699
48,shenanigans,0.038876346600739964
48,crude,0.033984782908794864
48,roles,0.030472049093102638
48,turns,0.03019116662989224
48,directors,0.025294273526931976
48,disc,0.02516798047731844
48,cinemas,0.02476826385899411
48,comedyfilm,0.02062289114567528
48,cinemagoers,0.020187598386466332
48,producer,0.016125857603136673
48,broadway,0.01609971380867542
48,instalment,0.012696378475271441
48,slife,0.010074810847525761
48,disk,0.005627755096882903
48,celebrities,0.0018489062361742858
48,score,0.001409013066787479
48,menace,0.0014042464879585603
48,fare,-3.4909216667866616E-4
48,plots,-0.007951369815619974
48,credits,-0.0090951506898512
48,dolby,-0.010452830986793976
48,semi,-0.01447765929402231
48,bonus,-0.017902835587207788
48,moving,-0.017914934346012212
48,truck,-0.018892115927625464
48,laughs,-0.02119794103456496
48,robot,-0.022111014018737357
48,mom,-0.02242501440523481
48,tension,-0.0232705695927464
48,nudity,-0.023646400868868545
48,sexreferences,-0.024656732859419356
48,hit,-0.02587879945691532
48,vampire,-0.026633273972674426
48,tsound,-0.030608511223848694
48,strings,-0.0306173913167562
48,childrens,-0.03291974729463931
48,wizards,-0.03360707561728199
48,cameras,-0.03481028764942379
48,wasnt,-0.036254682620301376
48,studios,-0.03672943960929831
48,sequences,-0.03696238048110212
48,sororityhouse,-0.037706521750511285
48,synopsis,-0.03810180417024789
48,storm,-0.03904478329667016
48,lacklustre,-0.039124151791920914
48,jack,-0.039993649738924275
48,horrorfilm,-0.04068707029118129
48,hollywood,-0.04239372817999512
48,screentime,-0.04410584308928098
48,comicrelief,-0.04511477436621658
48,franchise,-0.04604713375641875
48,slook,-0.04921290925241811
48,gadgets,-0.04985342266769499
48,haircut,-0.050085497211045216
48,thalf,-0.050599295327943355
48,fives,-0.05349518513511284
48,delivery,-0.05369286019393779
48,sboss,-0.057358534007150935
48,accent,-0.05783001047918632
48,twist,-0.057919687268407904
48,mannerisms,-0.058485371639867695
48,studio,-0.05879305905805082
48,moneys,-0.05989606533925845
48,choc,-0.06040175376978185
48,pace,-0.061458343847238084
48,plotline,-0.06285795815617151
48,brass,-0.06393918800612411
48,daughters,-0.06399366101223097
48,giggles,-0.06420161730169505
48,clips,-0.06456536966764426
48,rundown,-0.06479080862557879
48,screams,-0.0652532241787733
